-0,6083984375;-0,6339931696263169
-0,55126953125;-0,5705978908622301
-0,52734375;-0,5788746123267675
-0,5458984375;-0,5428760199724609
-0,48193359375;-0,5090244239156768
-0,48291015625;-0,44153278767497206
6,11328125;6,310457226225238
-0,22314453125;-0,2337701392492777
-0,17626953125;-0,2723121162777772
0,037689208984375;0,009018274262185025
0,7890625;0,8793986178550508
2,19921875;2,2822087116145706
8,7109375;8,779785701972736
3,513671875;3,545208801324651
0,69580078125;0,793318933054436
0,09759521484375;0,04261263249937103
-0,1890869140625;-0,22011515278588614
-0,322265625;-0,3373182029929042
-0,4482421875;-0,43077115472567146
-0,437255859375;-0,4817761545443975
-0,509765625;-0,49206835746303446
-0,5048828125;-0,5236911133784236
-0,5234375;-0,5296781729597183
-0,58837890625;-0,5202778922402254
-0,51708984375;-0,5405368365576662
-0,53759765625;-0,5267681845649794
-0,55810546875;-0,5539299393564802
-0,580078125;-0,5686457394970934
-0,55322265625;-0,5600816472871517
-0,533203125;-0,5562167182808312
-0,54296875;-0,5555541446015614
-0,52587890625;-0,5554735539551104
-0,49365234375;-0,5453003724279152
-0,5771484375;-0,5460394937827807
-0,59912109375;-0,5297496384856594
-0,60400390625;-0,5329945249464704
-0,58740234375;-0,548730883692757
-0,509765625;-0,5495596313158834
-0,54248046875;-0,5462109353304019
-0,5595703125;-0,5205997693696301
-0,544921875;-0,5363358772082176
-0,475341796875;-0,5266590338851028
-0,56640625;-0,5219285133695505
-0,51171875;-0,5329504624600959
-0,473388671875;-0,5253813162531129
-0,5439453125;-0,5044775065140811
-0,5185546875;-0,5011787990941176
-0,48583984375;-0,49757702376271157
-0,5224609375;-0,4908290904060178
-0,51806640625;-0,4767322183673312
-0,433837890625;-0,4893943341728724
-0,45849609375;-0,4742843168609085
-0,52197265625;-0,46888052628567023
-0,42822265625;-0,48383526582804814
-0,4638671875;-0,46019276176705093
-0,438232421875;-0,46495346137476
-0,488525390625;-0,4695198023084925
-0,47802734375;-0,45791086594312275
-0,440185546875;-0,44292640874952777
-0,40673828125;-0,4453530949924678
-0,407470703125;-0,4422048142157851
-0,488037109375;-0,41931150968469016
-0,439697265625;-0,4319624686530916
-0,41552734375;-0,4213073114906206
-0,43994140625;-0,4207094766248491
-0,423828125;-0,42831618711188274
-0,3916015625;-0,39030010445689833
-0,410888671875;-0,4076979565213016
-0,3701171875;-0,3941348700749146
-0,429931640625;-0,38471244496333534
-0,37060546875;-0,388527627676387
-0,4091796875;-0,3866752003966259
-0,369873046875;-0,3711327569289561
-0,350341796875;-0,37813134759053973
-0,320556640625;-0,3821609177015793
-0,402099609375;-0,3646285711336469
-0,402099609375;-0,34787999662473035
-0,361083984375;-0,3454086980282301
-0,318115234375;-0,3507660466089174
-0,3857421875;-0,3534079578682119
-0,34912109375;-0,335020413941996
-0,33740234375;-0,3431044502729311
-0,302490234375;-0,3375654892533957
-0,25927734375;-0,3400050797270562
-0,37451171875;-0,30629331251637987
-0,342041015625;-0,30941254266547363
-0,271728515625;-0,30058446996959526
-0,35498046875;-0,3083609157804377
-0,333984375;-0,32478924799364894
-0,27978515625;-0,3243658384060429
-0,309326171875;-0,2881971557839211
-0,34423828125;-0,30876272603269583
-0,282470703125;-0,30306885467855793
-0,2900390625;-0,30444587810888196
-0,28662109375;-0,2990158938234735
-0,2276611328125;-0,3176381289768189
-0,263916015625;-0,27096771826199345
-0,33251953125;-0,28714326727007394
-0,284423828125;-0,27297539259441944
-0,309326171875;-0,2847821342695446
-0,278076171875;-0,27438015439510577
-0,26708984375;-0,2922673819363688
-0,3076171875;-0,28372212343951336
-0,332763671875;-0,27070534216574266
-0,260009765625;-0,27481920451701275
-0,345947265625;-0,2786360184170867
-0,237548828125;-0,26496563665845124
-0,2381591796875;-0,26584288425945296
-0,251220703125;-0,27910469809303273
-0,289794921875;-0,2630015486032689
-0,222412109375;-0,25423827944025096
-0,293701171875;-0,24681506169474826
-0,212158203125;-0,23451168138114614
-0,212890625;-0,22080852029970158
-0,302734375;-0,25897174485538255
-0,2110595703125;-0,2467268160352308
-0,2418212890625;-0,24967378671188795
-0,26904296875;-0,24853496110625944
-0,1842041015625;-0,23212695634378197
-0,263427734375;-0,22584384489132212
-0,2333984375;-0,24247623791879408
-0,142333984375;-0,24688906818991238
-0,237060546875;-0,23834602865195698
-0,2213134765625;-0,22707682898915
-0,22509765625;-0,2273284503112038
-0,2271728515625;-0,21515213257987142
-0,22216796875;-0,2283109777358474
-0,1982421875;-0,204283954083926
-0,24169921875;-0,20781878419308855
-0,2010498046875;-0,19290393006372455
